BASE_YM,CL_NM,TRRSRT_NM,TRRSRT_ADDR,SCORE_VALUE,MOP_CN,REGIST_DE
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"정원,사진,아이",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,추억,20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스팟,실내,실외,사진",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"추천,시간,정도,강력",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"사진,추억,친구,연인,바람",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"자연,감성,친화",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"구성,스누피,산책,찰리",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"부지,광장",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"내부,스누피,전시,시간,만화",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"여행,신청,방해,가이드,생각",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,실내,사진,아이,가든",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"제주,여행,아이",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"처음,방문,산책,아이,어른",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,사진,가을,겨울",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,야외,가든",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"버스,아이,투어,가든,오전",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"중간,카페,시간,혜자,여유",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"만족,반신반의",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"맛집,핫플,자연,포토스팟,사계절",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,느낌,힐링,나중,강풍",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"고민,실내,스누피,사진,소요",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,생각,정원,세상",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"할인,다자녀,가족,스케일,공간",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"교육,매표소,입구,여자,기분",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"아빠,사진,아이,엄마,기념품",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"요원,주차,친절,직원",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,적극,종일,내외,제주",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,생각,20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"선택,일정,제주,여행",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"동화,시기",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"코스,사진,생각,산책,실외",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,처음,20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"무료,카페,방문,평화,보관",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"시간,생각,규모",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,날씨,20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,볼거리,실내",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"뱃지,예매,입장,사진,스탬프",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"재미,나중,구경",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,친구,20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"제주도,최고,박물관,귀여움,깔끔",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,입장료,20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"버스,느낌,힐링,캐릭터,중간",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"불편,모형",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기분,아이,동심",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,천국",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,실내,실외",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,시간,정원",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"내외,사진",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,새벽,사진,음악,브라운",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장료,일부,출입,구간,가을",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,사진",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"날씨,풍경",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,대체,20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,방문,20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,예매,구매,기준,현장",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"쥬스,실내,핫도그,구석구석,생각",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"여행지,어른,아이",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장료,생각,추천,사진",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"날씨,캐릭터",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,애기,정도,재미,구성",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"버스,중간,애기,한잔,차량",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"가족,볼거리,여행",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,구석구석,처음,친구,가든",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"시간,스누피,가든,아이",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"느낌,스누피,가든,외부,제주",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,실내,방문,지루,사진",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"초등학교,아이,가격",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"친절,체험,아이,시간,유료",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,최고,전시회,처음,수국",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,포토존,20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,실내,힐링,전시회,컨셉",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"생각,코스,사진,입장료,여행",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,다양",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,가든,생각,산책,아이",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,포토존,스템프",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,실내,시간,사진,카페",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,사진",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,사진,20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,입장료,카페,시간,실외",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,공간,20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,스누피,친절,체험,안내",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,힐링,사진,생각,산책",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,관람,20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"가든,전시관,가을,관리,지금",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,시간,사진,실내,캐릭터",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,투어,전시관,도슨트",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,남녀,산책,전시관,정원",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"생각,장소",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,스누피,산책,세대,아이",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,정원,카페,친구,산책",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"포함,전시관,입장,체험,혜자",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,사진,가족,방문,작년",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,사진,아기,기념품,정원",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기념품,먹거리,사진",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"인생,사진,일정,시간,기대",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,놀이터,아이,공간,포토스팟",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"장소,스탬프,사진",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"가족,스누피",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"사진,아이",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"추천,시간,정도,강력",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"사진,추억,친구,연인,바람",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"자연,감성,친화",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"구성,스누피,산책,찰리",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"추천,스누피,포토존,다양",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"제주,여행,아이",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,산책,면적",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"사진,생각,아이,시간,추천",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,실내,사진,뱃지,실외",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,산책,20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"중간,카페,시간,혜자,여유",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기대,어른,이상",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,산책,아이,가든,포토존",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,실내,정도,미션,투어",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,실외",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,마음,20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"미션,버스,아이,스탬프,포토스팟",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,정원,20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,아이,20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"재미,다양,동심,기념품,포토존",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"요원,주차,친절,직원",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,적극,종일,내외,제주",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,생각,20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,아빠,사진,졸업,입장료",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"선택,일정,제주,여행",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"동화,시기",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"코스,사진,생각,산책,실외",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,처음,20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"무료,카페,방문,평화,보관",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"시간,생각,규모",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,날씨,20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,볼거리,실내",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"뱃지,예매,입장,사진,스탬프",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"관람,아이,시간,야외,스템프",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"촬영,실외,포인트",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"방문,구경",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,걱정,추억,만족,여행",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"걱정,산책로",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"구성,체험,다양,테마",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"버스,느낌,힐링,캐릭터,중간",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"불편,모형",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기분,아이,동심",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,실내,실외",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장료,일부,출입,구간,가을",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,사진",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"날씨,풍경",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,대체,20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"최고,날씨",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"여행지,어른,아이",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장료,생각,추천,사진",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"날씨,캐릭터",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기분,힐링,어른,세상",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"브라운,찰리",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"내외,날씨",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"가족,볼거리,여행",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,구석구석,처음,친구,가든",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"시간,스누피,가든,아이",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"느낌,스누피,가든,외부,제주",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,실내,방문,지루,사진",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"디자인,스누피,생각,처음,입장료",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,스누피,실내,필요,방문",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,추천,20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"산책,볼거리",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"제주도,방문,여행,시간,공항",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,천국",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,시간,20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,포토존,스템프",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,실내,시간,사진,카페",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,사진",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,실내,실외,외부",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"필요,관람,외부,행복,내부",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,구경,20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,내용,20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"고민,아이,시간,일정,마지막",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"활용,작가,흔적,다양,덕후",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"추억,만족,사진,아이",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장,지도,동선,정도,미술관",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,가든,사진",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,대신,아이,뱃지,시간",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"수요일,사진,아이,실외,가능",20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,스누피,산책,세대,아이",20230114
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,정원,카페,친구,산책",20230114
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"포함,전시관,입장,체험,혜자",20230114
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,스누피,20230114
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,오후,20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,아들,사진,체험,시간",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"구성,후회,음료",20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,겨울,20230131
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,만족,20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"성인,공간",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,기대,추천,이상",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,스탬프,20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"생각,봄가을",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,코스,정도,산책로,아이",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"전체,뱃지,투어,감성,가든",20230130
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"사진,아이",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"정원,사진,아이",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,추억,20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스팟,실내,실외,사진",20230129
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"부지,광장",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"내부,스누피,전시,시간,만화",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"여행,신청,방해,가이드,생각",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,실내,사진,아이,가든",20230128
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"처음,방문,산책,아이,어른",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,사진,가을,겨울",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,야외,가든",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"버스,아이,투어,가든,오전",20230127
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,마음,20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"만족,반신반의",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"맛집,핫플,자연,포토스팟,사계절",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"겨울,느낌,힐링,나중,강풍",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"고민,실내,스누피,사진,소요",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,생각,정원,세상",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"할인,다자녀,가족,스케일,공간",20230126
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,아이,20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"재미,다양,동심,기념품,포토존",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"교육,매표소,입구,여자,기분",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"아빠,사진,아이,엄마,기념품",20230125
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"요원,주차,친절,직원",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,적극,종일,내외,제주",20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,생각,20230124
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,아빠,사진,졸업,입장료",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"선택,일정,제주,여행",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"동화,시기",20230123
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"입장권,생각,스누피",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,아쉬움,추억,구경,야외",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"눈보라,생각,구경",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,제주도,카페,친구,여행",20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,사진,20230122
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,추억,날씨,눈보라",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"체험,스탬프,사진",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"관람,아이,시간,야외,스템프",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"촬영,실외,포인트",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"방문,구경",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,걱정,추억,만족,여행",20230121
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"불편,모형",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기분,아이,동심",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,실내,실외",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"야외,시간,정원",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"내외,사진",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,새벽,사진,음악,브라운",20230120
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"최고,날씨",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,방문,20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,예매,구매,기준,현장",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"쥬스,실내,핫도그,구석구석,생각",20230119
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"날씨,캐릭터",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"기분,힐링,어른,세상",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"브라운,찰리",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"내외,날씨",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,애기,정도,재미,구성",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"버스,중간,애기,한잔,차량",20230118
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"디자인,스누피,생각,처음,입장료",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"초등학교,아이,가격",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"친절,체험,아이,시간,유료",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,최고,전시회,처음,수국",20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,포토존,20230117
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"제주도,방문,여행,시간,공항",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,천국",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,시간,20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,실내,힐링,전시회,컨셉",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"생각,코스,사진,입장료,여행",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"볼거리,다양",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"스누피,가든,생각,산책,아이",20230116
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,사진,20230115
202301,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실내,입장료,카페,시간,실외",20230115
